path|file_name|extension|size_bytes|git_status|ignored_by|module|area|source_set|probable_owner|file_role|created_or_first_seen_commit|last_meaningful_commit|current_references|classification|recommended_disposition|confidence|risk_if_removed|evidence|superseded_by|notes
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/converter/InstantEpochMillisConverter.java|InstantEpochMillisConverter.java|.java|611|tracked||monitor-app|infrastructure/persistence/converter|main||Java source in infrastructure/persistence/converter|141b49d|610d109||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/converter||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/mapper/ArmedTradeMapper.java|ArmedTradeMapper.java|.java|1423|tracked||monitor-app|infrastructure/persistence/mapper|main||Java source in infrastructure/persistence/mapper|141b49d|7cc4699||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/mapper||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/mapper/AutoApprovalRuleMapper.java|AutoApprovalRuleMapper.java|.java|2451|tracked||monitor-app|infrastructure/persistence/mapper|main||Java source in infrastructure/persistence/mapper|aac34ce|aac34ce||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/mapper||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/mapper/FundingEventMapper.java|FundingEventMapper.java|.java|998|tracked||monitor-app|infrastructure/persistence/mapper|main||Java source in infrastructure/persistence/mapper|141b49d|ad2d52a||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/mapper||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/mapper/InstrumentMetadataMapper.java|InstrumentMetadataMapper.java|.java|993|tracked||monitor-app|infrastructure/persistence/mapper|main||Java source in infrastructure/persistence/mapper|0316a70|610d109||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/mapper||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/mapper/SignalCandidateMapper.java|SignalCandidateMapper.java|.java|1194|tracked||monitor-app|infrastructure/persistence/mapper|main||Java source in infrastructure/persistence/mapper|0316a70|f01fa0f||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/mapper||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/mapper/TradeJournalEntryMapper.java|TradeJournalEntryMapper.java|.java|778|tracked||monitor-app|infrastructure/persistence/mapper|main||Java source in infrastructure/persistence/mapper|0316a70|610d109||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/mapper||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/model/AiSignalAdviceEntity.java|AiSignalAdviceEntity.java|.java|3322|tracked||monitor-app|infrastructure/persistence/model|main||Java source in infrastructure/persistence/model|38820c4|38820c4||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/model||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/model/ArmedTradeEntity.java|ArmedTradeEntity.java|.java|8439|tracked||monitor-app|infrastructure/persistence/model|main||Java source in infrastructure/persistence/model|141b49d|7cc4699||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/model||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/model/AuditableEntity.java|AuditableEntity.java|.java|1530|tracked||monitor-app|infrastructure/persistence/model|main||Java source in infrastructure/persistence/model|141b49d|610d109||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/model||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/model/AutoApprovalRuleEntity.java|AutoApprovalRuleEntity.java|.java|4780|tracked||monitor-app|infrastructure/persistence/model|main||Java source in infrastructure/persistence/model|aac34ce|aac34ce||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/model||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/model/FundingEventEntity.java|FundingEventEntity.java|.java|3849|tracked||monitor-app|infrastructure/persistence/model|main||Java source in infrastructure/persistence/model|141b49d|fe2cf72||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/model||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/model/InstrumentMetadataEntity.java|InstrumentMetadataEntity.java|.java|4538|tracked||monitor-app|infrastructure/persistence/model|main||Java source in infrastructure/persistence/model|0316a70|fe2cf72||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/model||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/model/LiquidityAssessmentEntity.java|LiquidityAssessmentEntity.java|.java|6617|tracked||monitor-app|infrastructure/persistence/model|main||Java source in infrastructure/persistence/model|26146fa|38820c4||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/model||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/model/OperatorAccountEntity.java|OperatorAccountEntity.java|.java|1626|tracked||monitor-app|infrastructure/persistence/model|main||Java source in infrastructure/persistence/model|610d109|0bad861||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/model||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/model/OperatorExchangeCredentialEntity.java|OperatorExchangeCredentialEntity.java|.java|5105|tracked||monitor-app|infrastructure/persistence/model|main||Java source in infrastructure/persistence/model|610d109|fe2cf72||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/model||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/model/OrderAttemptEntity.java|OrderAttemptEntity.java|.java|7277|tracked||monitor-app|infrastructure/persistence/model|main||Java source in infrastructure/persistence/model|141b49d|8b94d5e||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/model||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/model/PositionEntity.java|PositionEntity.java|.java|3846|tracked||monitor-app|infrastructure/persistence/model|main||Java source in infrastructure/persistence/model|141b49d|fe2cf72||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/model||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/model/SignalCandidateEntity.java|SignalCandidateEntity.java|.java|7247|tracked||monitor-app|infrastructure/persistence/model|main||Java source in infrastructure/persistence/model|0316a70|fe2cf72||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/model||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/model/TradeJournalEntryEntity.java|TradeJournalEntryEntity.java|.java|3205|tracked||monitor-app|infrastructure/persistence/model|main||Java source in infrastructure/persistence/model|0316a70|fe2cf72||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/model||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/model/TradeOutcomeEntity.java|TradeOutcomeEntity.java|.java|2816|tracked||monitor-app|infrastructure/persistence/model|main||Java source in infrastructure/persistence/model|141b49d|fe2cf72||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/model||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/model/VenueProfileEntity.java|VenueProfileEntity.java|.java|3056|tracked||monitor-app|infrastructure/persistence/model|main||Java source in infrastructure/persistence/model|f01fa0f|c38556d||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/model||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/model/VenueTimingProfileEntity.java|VenueTimingProfileEntity.java|.java|2670|tracked||monitor-app|infrastructure/persistence/model|main||Java source in infrastructure/persistence/model|141b49d|fe2cf72||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/model||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/repository/AiSignalAdviceJpaRepository.java|AiSignalAdviceJpaRepository.java|.java|1654|tracked||monitor-app|infrastructure/persistence/repository|main||Java source in infrastructure/persistence/repository|38820c4|9bf78c6||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/repository||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/repository/ArmedTradeJpaRepository.java|ArmedTradeJpaRepository.java|.java|1338|tracked||monitor-app|infrastructure/persistence/repository|main||Java source in infrastructure/persistence/repository|141b49d|6fe54e6||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/repository||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/repository/AutoApprovalRuleJpaRepository.java|AutoApprovalRuleJpaRepository.java|.java|480|tracked||monitor-app|infrastructure/persistence/repository|main||Java source in infrastructure/persistence/repository|aac34ce|aac34ce||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/repository||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/repository/FundingEventJpaRepository.java|FundingEventJpaRepository.java|.java|785|tracked||monitor-app|infrastructure/persistence/repository|main||Java source in infrastructure/persistence/repository|141b49d|f01fa0f||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/repository||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/repository/InstrumentMetadataJpaRepository.java|InstrumentMetadataJpaRepository.java|.java|926|tracked||monitor-app|infrastructure/persistence/repository|main||Java source in infrastructure/persistence/repository|0316a70|610d109||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/repository||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/repository/LiquidityAssessmentJpaRepository.java|LiquidityAssessmentJpaRepository.java|.java|2316|tracked||monitor-app|infrastructure/persistence/repository|main||Java source in infrastructure/persistence/repository|26146fa|6fe54e6||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/repository||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/repository/OperatorAccountJpaRepository.java|OperatorAccountJpaRepository.java|.java|500|tracked||monitor-app|infrastructure/persistence/repository|main||Java source in infrastructure/persistence/repository|610d109|0bad861||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/repository||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/repository/OperatorExchangeCredentialJpaRepository.java|OperatorExchangeCredentialJpaRepository.java|.java|933|tracked||monitor-app|infrastructure/persistence/repository|main||Java source in infrastructure/persistence/repository|610d109|7c08bb3||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/repository||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/repository/OrderAttemptJpaRepository.java|OrderAttemptJpaRepository.java|.java|584|tracked||monitor-app|infrastructure/persistence/repository|main||Java source in infrastructure/persistence/repository|141b49d|3396b11||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/repository||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/repository/PositionJpaRepository.java|PositionJpaRepository.java|.java|415|tracked||monitor-app|infrastructure/persistence/repository|main||Java source in infrastructure/persistence/repository|141b49d|a26f159||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/repository||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/repository/SignalCandidateJpaRepository.java|SignalCandidateJpaRepository.java|.java|1219|tracked||monitor-app|infrastructure/persistence/repository|main||Java source in infrastructure/persistence/repository|0316a70|b27ccab||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/repository||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/repository/TradeJournalEntryJpaRepository.java|TradeJournalEntryJpaRepository.java|.java|659|tracked||monitor-app|infrastructure/persistence/repository|main||Java source in infrastructure/persistence/repository|0316a70|f01fa0f||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/repository||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/repository/TradeOutcomeJpaRepository.java|TradeOutcomeJpaRepository.java|.java|569|tracked||monitor-app|infrastructure/persistence/repository|main||Java source in infrastructure/persistence/repository|141b49d|44ccc4f||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/repository||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/repository/VenueProfileJpaRepository.java|VenueProfileJpaRepository.java|.java|306|tracked||monitor-app|infrastructure/persistence/repository|main||Java source in infrastructure/persistence/repository|141b49d|610d109||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/repository||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/persistence/repository/VenueTimingProfileJpaRepository.java|VenueTimingProfileJpaRepository.java|.java|467|tracked||monitor-app|infrastructure/persistence/repository|main||Java source in infrastructure/persistence/repository|141b49d|a26f159||ACTIVE_RUNTIME|KEEP|MEDIUM|MEDIUM|Java source in infrastructure/persistence/repository||General Java source
monitor-app/src/main/java/com/crypto/funding/infrastructure/security/AesGcmCredentialCipher.java|AesGcmCredentialCipher.java|.java|3339|tracked||monitor-app|infrastructure/security|main||Credential encryption|610d109|610d109||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|CRITICAL|Credential encryption||Security infrastructure
monitor-app/src/main/java/com/crypto/funding/infrastructure/source/FundingApiCandidateSourceService.java|FundingApiCandidateSourceService.java|.java|7854|tracked||monitor-app|infrastructure/source|main||Funding API ingestion|3c60f96|cc83ddf||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Funding API ingestion||Signal source adapter
monitor-app/src/main/java/com/crypto/funding/infrastructure/source/FundingApiEntry.java|FundingApiEntry.java|.java|722|tracked||monitor-app|infrastructure/source|main||Funding API ingestion|cc83ddf|cc83ddf||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Funding API ingestion||Signal source adapter
